"Time","mqtt.meshlium3d4c.FARM1.BAT.value.mean","mqtt.meshlium3d4c.FARM1.CH4.value.mean","mqtt.meshlium3d4c.FARM1.CO.value.mean","mqtt.meshlium3d4c.FARM1.HUM.value.mean","mqtt.meshlium3d4c.FARM1.NH3.value.mean","mqtt.meshlium3d4c.FARM1.PM1.value.mean","mqtt.meshlium3d4c.FARM1.PM10.value.mean","mqtt.meshlium3d4c.FARM1.PM2_5.value.mean","mqtt.meshlium3d4c.FARM1.PRES.value.mean","mqtt.meshlium3d4c.FARM1.TC.value.mean"
2021-02-09 13:21:00,95,0,0.18,28.75,0,0.89,5.67,2.46,99748.73,26.44
2021-02-09 13:39:00,95,0,0.16,,0,1.04,3.19,2.74,,
2021-02-09 14:00:00,95,0,0.17,28.75,0,1.07,2.42,2.15,99739.48,26.21
2021-02-09 14:18:00,95,0,0.18,28.88,0,1.1,28.42,5.37,99725.66,26.1
2021-02-09 14:36:00,95,0,0.19,29.14,0,1.26,4.28,3.14,99747.32,25.97
2021-02-09 14:54:00,95,0,0.2,,0,1.64,19.6,6.85,,
2021-02-09 15:15:00,95,0,0.18,29.74,0,1.92,19.31,6.21,99737.5,25.72
2021-02-09 15:33:00,95,0,0.2,30.35,0,1.42,47.78,7.01,99724.52,25.6
2021-02-09 15:51:00,95,0,0.23,30.11,0,1.37,6.42,4.34,99709.48,25.44
2021-02-09 16:09:00,94,0,0.24,30,0,1.23,40.26,2.94,99682.59,25.3
2021-02-09 16:30:00,94,0,0.26,29.91,0,1.32,4.71,3.06,99642.82,25.14
2021-02-09 16:48:00,94,0,0.34,30.27,0,1.63,3.93,3,99629.68,25.04
2021-02-09 17:06:00,94,0,0.4,30.48,0,1.85,7.09,5.09,99621.97,24.94
2021-02-09 17:24:00,94,0,0.41,30.35,0,1.9,2.33,2.3,99645.5,24.87
2021-02-09 17:45:00,93,0,0.45,30.63,0,2.21,4.19,3.76,99624.3,24.8
2021-02-09 18:03:00,94,0,0.46,30.48,0,2.34,6.05,4.67,99606.72,24.71
2021-02-09 18:21:00,93,0,0.46,30.82,0,2.38,2.81,2.78,99598.53,24.64
2021-02-09 18:39:00,93,0,0.5,31.15,0,2.46,12.97,4.36,99571.06,24.56
2021-02-09 19:00:00,93,0,0.48,30.99,0,2.35,3.58,3.35,99557.48,24.52
2021-02-09 19:18:00,93,0,0.48,30.99,0,2.53,10.43,3.71,99541.16,24.47
2021-02-09 19:36:00,93,0,0.49,31,0,2.59,3.18,3.16,99534.64,24.43
2021-02-09 19:54:00,93,0,0.45,31.23,0,2.69,3.03,3.02,99554.23,24.41
2021-02-09 20:15:00,93,0,0.46,30.83,0,2.11,3.3,3.08,99546.62,24.38
2021-02-09 20:33:00,93,0,0.46,31.26,0,1.96,3.7,2.96,99552.99,24.34
2021-02-09 20:51:00,93,0,0.47,31.2,0,2.67,3.42,3.38,99547.06,24.34
2021-02-09 21:09:00,93,0,0.47,31.52,0,2.2,2.6,2.57,99540.95,24.31
2021-02-09 21:30:00,93,0,0.5,31.21,0,2.5,5.74,3.32,99560.53,24.3
2021-02-09 21:48:00,92,0,0.52,31.16,0,2.17,2.38,2.37,99578.29,24.29
2021-02-09 22:06:00,92,0,0.53,31.44,0,2.24,2.35,2.35,99563.46,24.26
2021-02-09 22:24:00,92,0,0.57,31.31,0,2.44,3.8,3.47,99575.11,24.24
2021-02-09 22:45:00,92,0,0.62,31.54,0,2.94,4.3,3.95,99564.56,24.23
2021-02-09 23:03:00,92,0,0.62,31.59,0,3.09,4.48,4.25,99560.28,24.22
2021-02-09 23:21:00,91,0,0.65,31.79,0,2.89,3.24,3.21,99571.11,24.2
2021-02-09 23:39:00,91,0,0.64,31.69,0,2.95,4.71,3.93,99566.83,24.19
2021-02-10 00:00:00,91,0,0.67,31.73,0,3.56,4.96,4.72,99558.23,24.18
2021-02-10 00:18:00,91,0,0.69,31.75,0,3.39,5.46,4.65,99581.11,24.16
2021-02-10 00:36:00,91,0,0.71,31.77,0,3.53,5.1,4.74,99587.36,24.15
2021-02-10 00:54:00,91,0,0.72,32.08,0,3.65,6.4,5.41,99587.51,24.14
2021-02-10 01:15:00,90,0,0.7,31.83,0,3.83,5.3,5.06,99604.41,24.12
2021-02-10 01:33:00,90,0,0.72,31.75,0,3.36,4.27,4.19,99619.42,24.1
2021-02-10 01:51:00,90,0,0.72,32.02,0,3.66,4.26,4.22,99599.58,24.08
2021-02-10 02:09:00,90,0,0.72,31.57,0,3.61,3.82,3.82,99604.99,24.06
2021-02-10 02:27:00,90,0,0.69,,0,3.52,3.84,3.83,,
2021-02-10 02:48:00,90,0,0.66,31.84,0,3.16,3.49,3.48,99618.45,24.02
2021-02-10 03:06:00,90,0,0.64,31.79,0,3.23,3.59,3.58,99609.05,24
2021-02-10 03:24:00,90,0,0.61,31.75,0,3.81,6.01,5.18,99607.5,23.96
2021-02-10 03:42:00,90,0,0.6,,0,3.2,3.47,3.46,,
2021-02-10 04:03:00,90,0,0.56,31.81,0,2.78,6.08,3.81,99613.03,23.95
2021-02-10 04:21:00,90,0,0.52,31.81,0,3.31,7.69,5.17,99625.53,23.92
2021-02-10 04:39:00,90,0,0.45,31.62,0,2.05,2.41,2.39,99666,23.91
2021-02-10 04:57:00,90,0,0.41,,0,2.08,3.23,3.01,,
2021-02-10 05:18:00,89,0,0.33,31.7,0,1.8,1.94,1.94,99681.28,23.87
2021-02-10 05:36:00,89,0,0.33,32.1,0,1.48,1.62,1.61,99684.86,23.86
2021-02-10 05:54:00,89,0,0.31,31.84,0,1.69,1.99,1.96,99685,23.86
2021-02-10 06:12:00,89,0,0.27,,0,1.57,15.71,4.62,,
2021-02-10 06:33:00,89,0,0.28,31.66,0,1.6,37.23,2.49,99716.05,23.82
2021-02-10 06:51:00,89,0,0.24,32.92,0,1.63,19.95,4.44,99744.64,23.87
2021-02-10 07:09:00,89,0,0.32,33.12,0,1.14,13.79,2.62,99781.92,23.92
2021-02-10 07:27:00,89,0,0.39,33,0,1.63,8.7,5.48,99790.98,23.98
2021-02-10 07:48:00,89,0,0.34,32.91,0,1.37,9.08,4.4,99789.3,24.07
2021-02-10 07:57:00,93,0,0.21,32.52,0,1.86,11.59,3.85,99825.37,24.25
2021-02-10 08:15:00,97,0,0.32,30.63,0,2.08,18.33,4.63,99837.44,25.57
2021-02-10 08:21:00,4,,,,,,,,,
2021-02-10 08:33:00,98,0,0.26,31.4,0,1.77,2.16,2.13,99850.81,25.76
2021-02-10 08:51:00,100,0,0.25,31.25,0,1.8,9.93,3.38,99880.28,26.24
2021-02-10 09:12:00,100,0,0.27,30.02,0,1.68,8.45,4.45,99905.86,26.69
2021-02-10 09:30:00,100,0,0.28,29.87,0,1.69,28.41,3.59,99929.05,27.19
2021-02-10 09:48:00,97,0,0.23,29.19,0,1.45,3.5,2.67,99939.42,27.54
2021-02-10 10:06:00,96,0,0.19,28.56,0,1.51,15.96,3.07,99950.41,27.92
2021-02-10 10:27:00,96,0,0.19,28.48,0,1.29,2.11,1.92,99962.41,28.13
2021-02-10 10:45:00,96,0,0.17,28.19,0,1.3,3.27,2.46,99962.27,28.22
2021-02-10 11:03:00,96,0,0.15,28.3,0,1.26,16.36,2.83,99941.2,28.29
2021-02-10 11:21:00,96,0,0.17,28.5,0,1.51,4.51,3.38,99939.88,28.26
2021-02-10 11:42:00,96,0,0.16,29.04,0,1.32,3.27,2.48,99951.17,27.28
2021-02-10 12:00:00,96,0,0.13,29.89,0,1.53,2.76,2.51,99937.16,26.73
2021-02-10 12:18:00,95,0,0.15,30.24,0,1.27,9.16,2.7,99932.78,26.64
2021-02-10 12:36:00,96,0,0.2,30.06,0,2.21,5.73,4.3,99912.95,26.68
2021-02-10 12:57:00,96,0,0.27,29.74,0,1.78,18.37,4.11,99916.71,26.83
2021-02-10 13:15:00,95,0,0.31,29.96,0,1.27,6.2,2.97,99913.19,26.73
2021-02-10 13:33:00,95,0,0.27,29.67,0,1.3,3.15,2.74,99886.63,26.49
2021-02-10 13:51:00,95,0,0.22,29.71,0,0.82,7.56,1.72,99884.22,26.2
2021-02-10 14:12:00,95,0,0.17,29.86,0,1.37,5.72,3.83,99893.29,25.91
2021-02-10 14:30:00,95,0,0.14,30.09,0,0.79,0.92,0.92,99886.16,25.74
2021-02-10 14:48:00,95,0,0.14,29.62,0,1.41,7.96,4.07,99880.37,25.6
2021-02-10 15:06:00,95,0,0.18,29.95,0,1.28,23.08,2.34,99882.64,25.55
2021-02-10 15:27:00,95,0,0.14,30.29,0,1.32,27.53,3.53,99856.59,25.33
2021-02-10 15:45:00,95,0,0.16,30.81,0,1.38,3.16,2.73,99868.58,25.17
2021-02-10 16:03:00,95,0,0.17,31.21,0,1.67,9.83,4.07,99859.17,24.97
2021-02-10 16:21:00,95,0,0.23,31.32,0,1.63,3.22,2.93,99834.08,24.83
2021-02-10 16:42:00,94,0,0.28,31.82,0,1.69,3.1,2.84,99842.3,24.7
2021-02-10 17:00:00,94,0,0.51,32.22,0,2.29,7.47,4.5,99842.84,24.56
2021-02-10 17:18:00,94,0,0.86,32.72,0,4.1,8.92,7.43,99867.41,24.38
2021-02-10 17:36:00,93,0,1.19,33.01,0,4.48,9.3,7.37,99860.33,24.17
2021-02-10 17:54:00,93,0,1.21,,0,4.69,14.09,9.36,,
2021-02-10 18:15:00,93,0,1.39,33.29,0,7.18,15.69,10.45,99819.78,23.89
2021-02-10 18:33:00,93,0,1.53,33.81,0,8.23,30.35,14.32,99803.12,23.81
2021-02-10 18:51:00,93,0,1.7,34.29,0,8.63,21.35,13.18,99792.73,23.68
2021-02-10 19:09:00,93,0,1.82,,0,10.59,26.61,18.02,,
2021-02-10 19:30:00,93,0,1.85,34.79,0,9.14,17.93,13.51,99807.64,23.51
2021-02-10 19:48:00,93,0,1.68,34.61,0,7.99,22.32,13.75,99791.81,23.41
2021-02-10 20:06:00,93,0,1.53,34.35,0,7.71,17.69,13.31,99797.05,23.31
2021-02-10 20:24:00,93,0,1.6,,0,7.44,34.96,14.55,,
2021-02-10 20:45:00,93,0,1.5,34.3,0,8.02,14.21,12.67,99792.91,23.08
2021-02-10 21:03:00,93,0,1.44,34.14,0,6.64,21.96,11.51,99777.23,23.27
2021-02-10 21:21:00,93,0,1.38,33.87,0,5.55,7.98,7.57,99783.67,23.52
2021-02-10 21:39:00,92,0,1.35,,0,5.58,9.95,8.89,,
2021-02-10 22:00:00,92,0,1.29,33.55,0,5.77,9.27,8.11,99754.75,23.81
2021-02-10 22:18:00,92,0,1.26,33.17,0,5.18,6.32,6.15,99732.7,23.92
2021-02-10 22:36:00,92,0,1.15,32.93,0,4.76,7.13,6.23,99723.15,24
2021-02-10 22:54:00,92,0,1.08,32.88,0,5.04,7.7,7.24,99718.16,24.06
2021-02-10 23:15:00,91,0,1.04,32.98,0,4.38,5.19,5.13,99703.6,24.12
2021-02-10 23:33:00,92,0,0.94,32.58,0,3.99,5.65,4.92,99694.43,24.16
2021-02-10 23:51:00,91,0,0.89,32.46,0,4.22,6.99,6,99669.47,24.21
2021-02-11 00:09:00,91,0,0.83,32.13,0,3.62,4.98,4.75,99663.91,24.25
2021-02-11 00:30:00,91,0,0.76,32.37,0,3.76,4.93,4.82,99666.41,24.25
2021-02-11 00:48:00,91,0,0.67,32.24,0,3.35,3.77,3.74,99660.98,24.27
2021-02-11 01:06:00,90,0,0.63,32.21,0,2.83,4.79,4.03,99673.19,24.27
2021-02-11 01:24:00,90,0,0.57,32.28,0,2.78,4.86,4,99656.38,24.28
2021-02-11 01:45:00,90,0,0.56,32.13,0,2.86,3.58,3.52,99606.3,24.3
2021-02-11 02:03:00,90,0,0.54,31.98,0,2.61,3.6,3.39,99569.1,24.31
2021-02-11 02:21:00,90,0,0.52,32.1,0,2.31,3.56,3.23,99581.48,24.32
2021-02-11 02:39:00,90,0,0.51,32.06,0,2.47,6.21,3.77,99553.44,24.31
2021-02-11 03:00:00,90,0,0.5,32.02,0,2.42,2.99,2.94,99563.17,24.3
2021-02-11 03:18:00,90,0,0.48,32.05,0,2.78,4.86,4.05,99546.36,24.31
2021-02-11 03:36:00,90,0,0.49,32.27,0,3.2,3.85,3.8,99513.75,24.32
2021-02-11 03:54:00,90,0,0.5,32,0,3.58,4.8,4.58,99533.04,24.32
2021-02-11 04:15:00,90,0,0.54,32,0,3.48,4.32,4.28,99530.41,24.32
2021-02-11 04:33:00,90,0,0.52,32.18,0,4.01,5.83,5.43,99532.2,24.32
2021-02-11 04:51:00,90,0,0.58,32.06,0,3.48,4.26,4.1,99511.11,24.31
2021-02-11 05:09:00,90,0,0.63,32.08,0,3.48,8.07,4.9,99485.73,24.31
2021-02-11 05:30:00,89,0,0.69,32.12,0,3.17,4.26,4.05,99440.78,24.32
2021-02-11 05:48:00,89,0,0.72,32.09,0,2.97,4.69,3.96,99432.72,24.33
2021-02-11 06:06:00,89,0,0.71,32.14,0,3.87,4.62,4.58,99446.05,24.31
2021-02-11 06:24:00,89,0,0.76,32.14,0,4.11,5.44,5.21,99434.66,24.31
2021-02-11 06:42:00,89,0,0.81,,0,3.9,14.04,6.71,,
2021-02-11 07:03:00,89,0,0.86,33.52,0,4.57,24.53,11.27,99442.42,24.34
2021-02-11 11:06:00,88,0,1.78,59.47,0,2.21,3.15,3.07,99876.73,16.33
2021-02-11 11:24:00,88,0,1.44,59.69,0,1.8,2.75,2.66,99835.61,16.82
2021-02-11 11:42:00,88,0,1.35,,0,1.55,2.33,2.27,,
2021-02-11 12:03:00,88,0,1.4,57.3,1.49,4.86,27.91,19.37,99783.44,18.57
2021-02-11 12:21:00,87,0,1.06,57.23,2.12,4.59,82.74,19.33,99813.34,18.67
2021-02-11 12:39:00,88,0,0.72,61.33,3.67,3.71,41.3,19.68,99857.43,18.58
2021-02-11 12:57:00,87,0,0.53,58.92,2.73,5.07,74.53,16.07,99862.52,17.94
2021-02-11 13:18:00,94,0,0.51,64.49,4.2,6.17,171.39,22.24,99876.74,17.76
2021-02-11 13:36:00,96,0,0.39,59.96,3.06,5.31,76.04,21.57,99920.7,17.27
2021-02-11 13:54:00,99,0,0.32,61.82,2.43,3.88,9.02,7.26,99934.33,16.58
2021-02-11 14:12:00,100,0,0.36,64.45,3.06,6.05,193.48,31.74,99976.08,16.56
2021-02-11 14:33:00,100,0,0.39,66.13,3.42,3.81,18.14,9.48,99985.88,16.35
2021-02-11 14:51:00,100,0,0.41,64.49,2.53,1.46,26.26,5.06,100063.48,14.95
2021-02-11 15:09:00,97,0,0.38,66.48,1.5,1.28,47.46,3.44,100157.37,11.94
2021-02-11 15:27:00,97,0,0.38,64.98,0.7,2.77,125.02,4.27,100184.39,9.83
2021-02-11 15:48:00,96,0,0.59,64.96,0.86,6.03,67.49,7.25,100191.96,9.9
2021-02-11 16:06:00,96,0,0.68,63.1,1.4,7.53,8.28,8.24,100219.31,9.96
2021-02-11 16:24:00,96,0,0.61,61.25,1.15,10.07,13.53,12.25,100247.53,9.3
2021-02-11 16:42:00,96,0,0.56,61.75,0.62,11.1,12.24,12.22,100294.11,7.83
2021-02-11 17:03:00,96,0,0.58,61.84,0.59,10.93,58.77,11.78,100338.25,7.5
2021-02-11 17:21:00,96,0,0.59,61.46,0.57,10.52,37.9,15.11,100337.23,6.98
2021-02-11 17:39:00,96,0,0.56,60.96,0.56,10.82,49.29,13.2,100331.58,6.7
2021-02-11 17:57:00,96,0,0.56,63.59,0.64,11.11,87.36,15.21,100391.57,6.51
2021-02-11 18:18:00,96,0,0.65,63.11,0.93,11.73,13.7,13.62,100428.3,7.33
2021-02-11 18:36:00,95,0,0.61,59.65,0.68,13.14,77.96,15.78,100456.15,6.88
2021-02-11 18:54:00,95,0,0.54,61.1,0.61,12.67,14.61,14.53,100462.02,5.93
2021-02-11 19:12:00,95,0,0.54,61.9,0.64,13.61,17.26,16.76,100489.42,5.67
2021-02-11 19:33:00,95,0,0.5,61.56,0.5,14.43,56.09,18.09,100510.89,5.22
2021-02-11 19:51:00,95,0,0.51,63.54,0.6,16.26,61.86,19.18,100546.73,4.77
2021-02-11 20:09:00,95,0,0.48,64.44,0.58,18.96,22.17,22.06,100596.02,4.13
2021-02-11 20:27:00,95,0,0.46,64.1,0.76,18.52,76.61,25.75,100641.89,4.03
2021-02-11 20:45:00,95,0,0.44,,0.64,14.81,71.43,19.44,,
2021-02-11 21:06:00,95,0,0.38,60.4,0.39,13.18,129.22,17.31,100695.1,3.45
2021-02-11 21:24:00,95,0,0.35,60.18,0.34,14.14,90.69,17.95,100717.03,3.25
2021-02-11 21:42:00,94,0,0.26,60.28,0.42,12.72,97.45,18.36,100764.45,3.08
2021-02-11 22:00:00,94,0,0.3,,0.51,13.84,17.29,17.06,,
2021-02-11 22:21:00,94,0,0.25,58.91,0.27,12.16,15.84,15.29,100793.75,2.7
2021-02-11 22:39:00,94,0,0.22,60.01,0.43,13.66,19.98,18.81,100804.72,2.65
2021-02-11 22:57:00,94,0,0.28,58.81,0.32,11.53,128.92,17.85,100846.16,2.52
2021-02-11 23:15:00,94,0,0.21,,0.32,7.99,11.11,10.6,,
2021-02-11 23:36:00,94,0,0.19,57.4,0.31,7.15,143.91,11.2,100891.53,2.24
2021-02-11 23:54:00,93,0,0.14,56.38,0.21,5.72,8.57,8.02,100968.75,1.79
2021-02-12 00:12:00,93,0,0.11,55.57,0.09,7.33,12.03,9.77,101034.43,1.54
2021-02-12 00:30:00,93,0,0.07,,0.1,5.28,59.68,10.53,,
2021-02-12 00:51:00,93,0,0.12,56.03,0.08,4.99,38.02,7.52,101087.56,1.06
2021-02-12 01:09:00,93,0,0.14,55.12,0.17,4.97,8.93,6.86,101066.6,1.16
2021-02-12 01:27:00,93,0,0.11,55.81,0.12,7.3,12.51,10.05,101116.38,0.73
2021-02-12 01:45:00,93,0,0.1,56.71,0.27,6.12,109.36,9.65,101143.17,0.63
2021-02-12 02:06:00,93,0,0.14,54.86,0.04,4.34,110.99,6,101127.19,0.36
2021-02-12 02:24:00,93,0,0.07,56.11,0.27,5.2,11,8.27,101172.2,0.42
2021-02-12 02:42:00,92,0,0.13,55.5,0.24,5.34,95.43,10.75,101206.11,0.45
2021-02-12 03:00:00,92,0,0.08,54.9,0.11,4.31,139.92,5.96,101192.28,0.05
2021-02-12 03:21:00,92,0,0.06,55.46,0.1,4.63,9.46,6.92,101224.45,-0.23
2021-02-12 03:39:00,92,0,0.09,54.29,0.02,4.75,7.83,7.13,101242.38,-0.43
2021-02-12 03:57:00,92,0,0.08,55.37,0.11,3.56,4.42,4.34,101276.64,-0.54
2021-02-12 04:15:00,92,0,0.09,54.84,0.1,5.16,6.61,6.5,101347.66,-0.27
2021-02-12 04:36:00,92,0,0.09,53.13,0.08,6.22,6.97,6.96,101394.59,-0.38
2021-02-12 04:54:00,91,0,0.1,55.04,0.44,6.83,60.84,7.6,101381.58,0.02
2021-02-12 05:12:00,91,0,0.11,53.55,0.11,7.39,32.29,10.87,101385.97,-0.44
2021-02-12 05:30:00,91,0,0.1,55.67,0.24,8.15,18.37,13.7,101450.73,-0.52
2021-02-12 05:51:00,91,0,0.09,56.32,0.33,8.25,9.9,9.79,101481.14,-0.74
2021-02-12 06:09:00,90,0,0.19,57.49,0.31,9.16,182.7,15.35,101527.31,0.1
2021-02-12 06:27:00,90,0,0.32,57.31,0.51,12.19,390.95,37.63,101546.76,0.59
2021-02-12 06:45:00,90,0,0.23,53.59,0.3,8.9,140.54,15.8,101601.28,0.21
2021-02-12 07:06:00,90,0,0.13,56.19,0.21,8.04,122.12,11.9,101640.98,-0.69
2021-02-12 07:24:00,90,0,0.12,60.75,0.34,9.92,149.22,17.17,101638.52,-0.88
2021-02-12 07:42:00,90,0,0.21,55.22,0.18,11.46,49.35,20.86,101660.61,-0.84
2021-02-12 08:00:00,90,0,0.25,56.52,0.54,9.48,129.72,17.46,101667.18,0.43
2021-02-12 08:21:00,90,0,0.27,55.14,0.57,9.55,137.36,17.86,101704.06,0.8
2021-02-12 08:39:00,90,0,0.3,53.9,0.47,8.27,69.72,11.54,101706.07,0.89
2021-02-12 08:57:00,90,0,0.3,51.47,0.05,9.87,147.89,13.31,101738.72,0.56
2021-02-12 09:15:00,90,0,0.22,53.94,0.22,10,16.3,13.69,101737.34,0.9
2021-02-12 09:36:00,89,0,0.28,53.67,0.27,9.62,15.58,13.22,101766.34,1.68
2021-02-12 09:54:00,89,0,0.29,53.45,0.28,8.75,30.51,13.41,101789.3,1.98
2021-02-12 10:12:00,89,0,0.29,53.67,0.27,9.13,132.94,17.27,101799.16,2.15
2021-02-12 10:30:00,89,0,0.28,50.23,0.14,8.6,10.06,9.96,101799.65,2.31
2021-02-12 10:48:00,89,0,0.27,,0.14,9.87,15.36,14.53,,
2021-02-12 11:09:00,89,0,0.3,53,0.36,9.22,208.86,17.77,101825.53,2.73
2021-02-12 11:27:00,89,0,0.31,49.51,0.11,8.24,31.49,13.92,101816.68,2.89
2021-02-12 11:45:00,89,0,0.31,50.67,0.26,7.64,17.22,13.65,101822.74,2.94
2021-02-12 12:03:00,89,0,0.3,,0.36,7.76,109.99,11.09,,
2021-02-12 12:24:00,89,0,0.35,49.75,0.22,9.04,71.6,17.01,101866.94,3.24
2021-02-12 12:42:00,89,0,0.29,52.08,0.39,7.08,43.21,10.87,101865.5,3.33
2021-02-12 13:00:00,89,0,0.29,49.52,0.37,6.67,9.73,9.18,101866.89,3.53
2021-02-12 13:18:00,95,0,0.32,,0.13,6.2,17.77,10.73,,
2021-02-12 13:39:00,98,0,0.3,46.92,0.08,7.02,10.22,9.65,101894.36,3.01
2021-02-12 13:57:00,100,0,0.24,48.49,0.32,5.37,6.06,6.04,101898.71,3.06
2021-02-12 14:15:00,100,0,0.27,48.85,0.36,5.52,187.24,12.75,101918.19,3.04
2021-02-12 14:33:00,100,0,0.25,,0.15,6.47,14.53,11.43,,
2021-02-12 14:54:00,97,0,0.21,46.96,0.11,4.95,10.32,8.11,101955.14,1.86
2021-02-12 15:12:00,96,0,0.28,46.97,0,5.72,18.96,13.11,101939.05,1.86
2021-02-12 15:30:00,96,0,0.2,49.64,0.13,6.18,28.74,8.26,101951.17,1.23
2021-02-12 15:48:00,96,0,0.29,52.62,0.64,5.73,7.16,7.06,101965.67,2.72
2021-02-12 16:09:00,96,0,0.28,49.41,0.51,4.62,8.89,6.64,101956.05,2.63
2021-02-12 16:27:00,96,0,0.18,50.8,0.59,5.16,5.76,5.75,101976.63,1.47
2021-02-12 16:45:00,96,0,0.13,52.52,0.57,4.4,89.18,8.69,101996.28,0.85
2021-02-12 17:03:00,95,0,0.19,50.99,0.39,4.83,9.86,7.23,102035.78,0.55
2021-02-12 17:24:00,95,0,0.18,53.28,0.4,6.52,39.41,12.68,102079.34,0.07
2021-02-12 17:42:00,95,0,0.19,53.54,0.4,4.77,5.24,5.24,102121.99,0.15
2021-02-12 18:00:00,95,0,0.23,57.25,0.57,4.33,25.1,6.16,102144.7,0.31
2021-02-12 18:18:00,95,0,0.3,54.32,0.64,5.72,84.63,7.1,102167.38,1.05
2021-02-12 18:39:00,95,0,0.26,54.39,0.72,5.19,124.03,10.29,102180.43,0.93
2021-02-12 18:57:00,95,0,0.24,53.8,0.69,5.11,7.46,6.91,102180.77,0.62
2021-02-12 19:15:00,95,0,0.19,52.77,0.56,3.87,61.99,6.13,102212.81,-0.17
2021-02-12 19:33:00,95,0,0.19,54.3,0.56,6.28,17.48,11.61,102215.09,-0.57
2021-02-12 19:54:00,95,0,0.2,54.68,0.64,1.56,2.57,2.46,102194.78,-0.74
2021-02-12 20:12:00,94,0,0.2,55.29,0.61,7.13,17.01,13.08,102256.73,-0.85
2021-02-12 20:30:00,94,0,0.2,56.11,0.74,7.57,20.31,10.64,102297.87,-0.73
2021-02-12 20:48:00,94,0,0.22,56.69,0.83,6.83,19.34,10.25,102315.91,-0.67
2021-02-12 21:09:00,94,0,0.24,57.06,0.82,7.83,8.79,8.78,102341.59,-0.78
2021-02-12 21:27:00,93,0,0.27,58.37,0.99,8.97,89.65,11.92,102355.07,-0.77
2021-02-12 21:45:00,93,0,0.22,57.87,0.9,8.89,11.5,11.36,102358.14,-0.85
2021-02-12 22:03:00,93,0,0.29,59.77,1.05,6.76,7.35,7.35,102394.66,-0.63
2021-02-12 22:24:00,93,0,0.25,58.41,1.05,8.22,15.32,12.3,102422.36,-0.83
2021-02-12 22:42:00,93,0,0.24,59.12,1.05,10.07,102.96,10.87,102436.63,-0.69
2021-02-12 23:00:00,93,0,0.28,60.05,1.2,2.68,3.2,3.17,102458.39,-0.72
2021-02-12 23:18:00,93,0,0.29,60.68,1.25,9.13,33.81,11.74,102450.92,-0.37
2021-02-12 23:39:00,93,0,0.24,61.6,1.36,10.19,11.88,11.78,102475.2,-0.42
2021-02-12 23:57:00,93,0,0.31,61.71,1.4,9.48,13.79,13.04,102485.91,0.01
2021-02-13 00:15:00,93,0,0.3,60.81,1.21,10.37,13.57,12.93,102484.6,-0.56
2021-02-13 00:33:00,93,0,0.31,60.76,1.21,10.1,84.95,16.12,102499.49,-0.61
2021-02-13 00:51:00,92,0,0.31,,1.24,9.36,12.39,11.77,,
2021-02-13 01:12:00,92,0,0.27,63.21,1.48,9.68,13.92,13.26,102506.98,-0.34
2021-02-13 01:30:00,92,0,0.33,64.94,1.81,10.48,129.74,14.48,102506.79,-0.2
2021-02-13 01:48:00,92,0,0.37,65.49,1.87,9.05,9.75,9.74,102509.93,0.09
2021-02-13 02:06:00,92,0,0.4,,1.85,9.09,11.21,11.1,,
2021-02-13 02:27:00,91,0,0.36,64.86,1.94,8.76,10.59,10.44,102506.66,0.1
2021-02-13 02:45:00,91,0,0.36,66.3,2.17,9.27,10.87,10.78,102506.16,0.51
2021-02-13 03:03:00,91,0,0.37,66.3,2.22,8.63,29.4,11.76,102512.19,0.52
2021-02-13 03:21:00,91,0,0.4,,2.72,11.55,20.42,17.17,,
2021-02-13 03:42:00,91,0,0.44,70.59,2.91,10.68,12.52,12.47,102543.34,0.85
2021-02-13 04:00:00,91,0,0.4,68.25,2.61,13.09,18.35,17.62,102558.08,0.73
2021-02-13 04:18:00,91,0,0.4,67.47,2.64,12.55,178.2,15.84,102545,1.02
2021-02-13 04:36:00,90,0,0.4,,2.63,12.48,18.03,17.15,,
2021-02-13 04:57:00,90,0,0.38,70.31,2.83,11.33,53.67,15.54,102561.8,0.47
2021-02-13 05:15:00,90,0,0.38,67.53,2.54,10.32,16.03,14.78,102558.28,0.28
2021-02-13 05:33:00,90,0,0.3,65.59,2.19,9.22,48.96,11.86,102574.28,-0.54
2021-02-13 05:51:00,90,0,0.29,66.52,2.13,9.86,12.1,11.91,102584.27,-0.86
2021-02-13 06:12:00,90,0,0.4,68.6,2.42,11.27,14.37,14.1,102588.5,-0.09
2021-02-13 06:30:00,90,0,0.4,65.68,2.13,9.36,184.37,10.63,102597.08,0.09
2021-02-13 06:48:00,90,0,0.3,61.25,1.79,8.43,10.38,10.2,102613.34,-0.05
2021-02-13 07:06:00,90,0,0.28,59.91,1.42,8.76,23.98,14.85,102642.66,-0.7
2021-02-13 07:27:00,90,0,0.12,60.49,0.78,8.81,14.07,12.68,102633.86,-2.72
2021-02-13 07:45:00,90,0,0.2,67.62,1.34,8.64,11.46,10.87,102634.22,-1.57
2021-02-13 08:03:00,89,0,0.34,57.13,1.22,7.94,137.08,22.03,102635.37,-0.03
2021-02-13 08:21:00,89,0,0.19,59.31,0.93,7.51,93.43,14.07,102648.02,-1.53
2021-02-13 08:42:00,89,0,0.26,56.13,1.05,1.74,31.72,1.98,102637.47,-1.16
2021-02-13 09:00:00,89,0,0.25,55.71,1.1,3.71,11.39,5.55,102622.6,-0.05
2021-02-13 09:18:00,89,0,0.27,51.91,0.78,5.48,8.81,8.14,102627,0.48
